  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AT138    38.0N    23.5E 2009-07-21T00:00:00.000Z 100  2.950 //   --- __ 11.52 //  1.60 //   --- __  1.60 //   --- __   --- __  3.50 //   --- __   --- __  3.52 //   --- __   --- __   --- __   --- __  203.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  217.9 //    --- __  197.8 //   28.6 //    --- __   15.4 //  26.2 //    --- __    --- __   0.7 // 3.91 // 3.10 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-21T00:15:00.000Z   0    --- __   --- __   --- __  1.60 //  3.70 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.60 //   --- __   --- __   --- __    --- __    --- __    --- __   97.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-21T00:30:00.000Z   0    --- __   --- __   --- __  1.65 //  2.95 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.65 //   --- __   --- __   --- __    --- __    --- __    --- __   97.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-21T00:45:00.000Z 100  2.150 //   --- __  7.77 //  1.65 //  2.65 //  1.75 //   --- __   --- __  2.70 //   --- __   --- __  3.33 //  1.65 //   --- __   --- __   --- __  266.0 //    --- __    --- __   97.0 //  110.0 //   20.0 //    --- __    --- __  256.5 //    --- __  236.5 //   28.2 //    --- __   14.9 //  29.6 //    --- __    --- __   0.4 // 3.62 // 1.88 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-21T01:00:00.000Z 100  2.150 //   --- __  7.05 //  1.70 //   --- __  1.70 //   --- __   --- __  2.90 //  0.20 //   --- __  3.30 //   --- __   --- __   --- __   --- __  262.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  293.5 //    --- __  242.7 //   72.5 //    --- __   39.8 //  59.7 //    --- __    --- __   0.9 // 3.28 // 5.79 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-21T01:15:00.000Z 100  2.800 //   --- __  9.80 //  1.70 //   --- __  1.70 //   --- __   --- __  3.35 //   --- __   --- __  3.28 //   --- __   --- __   --- __   --- __  289.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  275.0 //    --- __  256.5 //   26.8 //    --- __   13.4 //  34.5 //    --- __    --- __   0.6 // 3.50 // 1.00 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-21T01:30:00.000Z 100  2.650 //   --- __  9.40 //  2.00 //   --- __  2.00 //   --- __   --- __  3.25 //  0.05 //   --- __  3.27 //   --- __   --- __   --- __   --- __  263.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  260.6 //    --- __  237.5 //   32.9 //    --- __   17.4 //  33.1 //    --- __    --- __   0.7 // 3.55 // 2.08 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-21T01:45:00.000Z 100  2.450 //   --- __  8.38 //  1.85 //   --- __  1.85 //   --- __   --- __  3.00 //   --- __   --- __  3.27 //   --- __   --- __   --- __   --- __  265.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  265.8 //    --- __  237.5 //   40.2 //    --- __   21.6 //  39.0 //    --- __    --- __   0.7 // 3.42 // 2.44 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-21T02:00:00.000Z 100  2.200 //   --- __  7.81 //  1.75 //   --- __  1.75 //   --- __   --- __  3.15 //  0.40 //   --- __  3.28 //   --- __   --- __   --- __   --- __  275.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  258.3 //    --- __  234.5 //   33.2 //    --- __   17.5 //  36.5 //    --- __    --- __   0.5 // 3.55 // 1.64 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-21T02:15:00.000Z   0    --- __   --- __   --- __  1.60 //  1.85 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.60 //   --- __   --- __   --- __    --- __    --- __    --- __   95.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
