  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AN438   37.39N  126.95E 2009-01-26T00:08:00.000Z 100  4.250 //   --- __ 15.55 //  3.25 //   --- __  3.25 //   --- __   --- __  5.00 //  0.10 //   --- __  4.85 //   --- __   --- __   --- __   --- __  245.0 //  245.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  202.4 //    --- __  153.5 //   52.8 //    --- __   33.0 //  82.2 //    --- __    --- __   --- __ 3.66 // 1.24 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-26T00:15:00.000Z  70  5.800 //   --- __ 14.96 //  4.10 //   --- __  4.10 //   --- __   --- __  6.45 //   --- __   --- __  4.84 //   --- __   --- __   --- __   --- __  300.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  423.7 //    --- __  234.5 //  250.4 //    --- __  135.4 // 280.4 //    --- __    --- __  23.8 // 2.58 // 1.74 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-26T00:23:00.000Z 100  4.200 //   --- __ 15.33 //  3.40 //   --- __  3.40 //   --- __   --- __  4.90 //  0.05 //   --- __  5.06 //   --- __   --- __   --- __   --- __  240.0 //  240.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  203.2 //    --- __  147.8 //   67.0 //    --- __   39.2 //  80.2 //    --- __    --- __   --- __ 3.65 // 1.85 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-26T00:38:00.000Z  75  4.050 //  3.35 // 14.63 //  3.00 //   --- __  3.00 //   --- __   --- __  4.70 //  0.05 //   --- __  5.25 //   --- __   --- __   --- __   --- __  155.0 //  565.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  246.6 //  150.5 //  133.5 //  112.2 //   31.6 //   78.5 // 260.7 //    --- __    --- __   --- __ 3.61 // 1.18 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-26T00:53:00.000Z 100  4.050 //   --- __ 15.65 //  3.30 //   --- __  3.30 //   --- __   --- __  4.75 //  0.20 //   --- __  5.43 //   --- __   --- __   --- __   --- __  225.0 //  225.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  188.4 //    --- __  138.6 //   48.5 //    --- __   32.1 //  82.0 //    --- __    --- __   --- __ 3.86 // 1.23 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-26T01:00:00.000Z 100  4.450 //   --- __ 15.07 //  3.22 //   --- __  3.22 //   --- __   --- __  5.10 //   --- __   --- __  5.39 //   --- __   --- __   --- __   --- __  223.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  225.4 //    --- __  147.1 //  105.9 //    --- __   58.0 // 117.4 //    --- __    --- __   6.2 // 3.39 // 2.08 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-26T01:08:00.000Z 100  4.400 //   --- __ 15.57 //  3.10 //   --- __  3.10 //   --- __   --- __  5.15 //  0.05 //   --- __  5.60 //   --- __   --- __   --- __   --- __  240.0 //  240.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  206.0 //    --- __  153.6 //   49.8 //    --- __   34.8 //  89.4 //    --- __    --- __   --- __ 3.54 // 1.10 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-26T01:15:00.000Z  70  4.350 //   --- __ 16.15 //  3.58 //   --- __  3.58 //   --- __   --- __  5.00 //   --- __   --- __  5.55 //   --- __   --- __   --- __   --- __  260.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  189.0 //    --- __  137.6 //   49.3 //    --- __   32.1 //  87.0 //    --- __    --- __   3.5 // 3.71 // 1.13 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-26T01:23:00.000Z  33    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  5.69 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AN438   37.39N  126.95E 2009-01-26T01:38:00.000Z  75  4.150 //   --- __ 15.23 //  3.05 //   --- __  3.05 //   --- __   --- __  5.55 //  0.80 //   --- __  5.91 //   --- __   --- __   --- __   --- __  220.0 //  220.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  189.5 //    --- __  133.8 //   61.4 //    --- __   37.0 //  80.1 //    --- __    --- __   --- __ 3.67 // 1.65 //  --- __  --- __
