  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AN438   37.39N  126.95E 2009-01-25T00:00:00.000Z  70  4.625 //   --- __ 17.25 //  3.72 //   --- __  3.72 //   --- __   --- __  5.30 //  0.03 //   --- __  4.64 //   --- __   --- __   --- __   --- __  233.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  195.8 //    --- __  154.2 //   50.1 //    --- __   29.0 //  62.4 //    --- __    --- __   3.6 // 3.73 // 1.64 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-25T00:08:00.000Z 100  4.600 //   --- __ 17.42 //  3.10 //   --- __  3.10 //   --- __   --- __  5.30 //  0.05 //   --- __  4.85 //   --- __   --- __   --- __   --- __  230.0 //  230.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  202.0 //    --- __  160.9 //   47.5 //    --- __   30.0 //  65.6 //    --- __    --- __   --- __ 3.79 // 1.47 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-25T00:15:00.000Z  70  4.525 //   --- __ 17.31 //  3.88 //   --- __  3.88 //   --- __   --- __  5.18 //   --- __   --- __  4.84 //   --- __   --- __   --- __   --- __  238.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  187.0 //    --- __  147.2 //   47.6 //    --- __   27.5 //  58.6 //    --- __    --- __   3.2 // 3.82 // 1.71 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-25T00:23:00.000Z 100  4.500 //   --- __ 16.48 //  3.00 //   --- __  3.00 //   --- __   --- __  5.10 //  0.10 //   --- __  5.06 //   --- __   --- __   --- __   --- __  215.0 //  215.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  205.3 //    --- __  156.6 //   57.3 //    --- __   35.0 //  72.9 //    --- __    --- __   --- __ 3.66 // 1.65 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-25T00:38:00.000Z 100  4.350 //   --- __ 16.83 //  3.05 //   --- __  3.05 //   --- __   --- __  5.10 //  0.10 //   --- __  5.25 //   --- __   --- __   --- __   --- __  230.0 //  230.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  199.4 //    --- __  158.8 //   33.5 //    --- __   27.3 //  71.3 //    --- __    --- __   --- __ 3.87 // 1.00 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-25T00:53:00.000Z  75  4.300 //   --- __ 17.19 //  4.00 //   --- __  4.00 //   --- __   --- __  4.95 //  0.10 //   --- __  5.43 //   --- __   --- __   --- __   --- __  240.0 //  240.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  170.9 //    --- __  136.5 //   38.9 //    --- __   23.2 //  60.8 //    --- __    --- __   --- __ 4.00 // 1.25 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-25T01:00:00.000Z 100  4.500 //   --- __ 15.49 //  3.17 //   --- __  3.17 //   --- __   --- __  5.15 //   --- __   --- __  5.39 //   --- __   --- __   --- __   --- __  220.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  217.7 //    --- __  147.3 //   93.0 //    --- __   51.8 // 101.1 //    --- __    --- __   5.7 // 3.44 // 2.14 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-25T01:08:00.000Z  75  4.200 //   --- __ 15.49 //  3.35 //   --- __  3.35 //   --- __   --- __  5.25 //  0.50 //   --- __  5.60 //   --- __   --- __   --- __   --- __  235.0 //  235.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  188.7 //    --- __  139.0 //   49.6 //    --- __   32.1 //  84.5 //    --- __    --- __   --- __ 3.69 // 1.20 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-25T01:15:00.000Z  70  4.575 //   --- __ 16.88 //  4.03 //   --- __  4.03 //   --- __   --- __  5.22 //   --- __   --- __  5.55 //   --- __   --- __   --- __   --- __  260.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  187.6 //    --- __  139.5 //   55.1 //    --- __   32.3 //  74.4 //    --- __    --- __   3.8 // 3.69 // 1.50 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-25T01:23:00.000Z  75  4.950 //   --- __ 16.74 //  3.35 //   --- __  3.35 //   --- __   --- __  5.55 //  0.15 //   --- __  5.76 //   --- __   --- __   --- __   --- __  225.0 //  225.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  236.5 //    --- __  154.5 //  113.9 //    --- __   62.8 //  81.5 //    --- __    --- __   --- __ 3.38 // 5.41 //  --- __  --- __
