  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AT138    38.0N    23.5E 2009-11-11T00:15:00.000Z 100  2.850 //   --- __  9.01 //  1.65 //   --- __  1.65 //   --- __   --- __  3.55 //  0.15 //   --- __  3.30 //   --- __   --- __   --- __   --- __  266.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  299.8 //    --- __  257.7 //   59.7 //    --- __   32.2 //  52.6 //    --- __    --- __   1.4 // 3.16 // 3.85 //  --- __  --- __
     AT138    38.0N    23.5E 2009-11-11T00:30:00.000Z 100  2.800 //   --- __  8.96 //  1.80 //   --- __  1.80 //   --- __   --- __  3.35 //   --- __   --- __  3.31 //   --- __   --- __   --- __   --- __  271.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  296.9 //    --- __  258.4 //   54.8 //    --- __   29.8 //  48.5 //    --- __    --- __   1.2 // 3.20 // 3.80 //  --- __  --- __
     AT138    38.0N    23.5E 2009-11-11T00:45:00.000Z 100  2.050 //   --- __  4.99 //  1.70 //   --- __  1.70 //   --- __   --- __  2.60 //   --- __   --- __  3.29 //   --- __   --- __   --- __   --- __  547.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  430.2 //    --- __  352.9 //  106.2 //    --- __   53.3 // 140.0 //    --- __    --- __   1.3 // 2.44 // 1.01 //  --- __  --- __
     AT138    38.0N    23.5E 2009-11-11T01:00:00.000Z 100  2.850 //   --- __  8.86 //  1.70 //   --- __  1.70 //   --- __   --- __  3.40 //   --- __   --- __  3.24 //   --- __   --- __   --- __   --- __  271.3 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  306.6 //    --- __  261.8 //   63.7 //    --- __   34.5 //  56.2 //    --- __    --- __   1.4 // 3.11 // 3.82 //  --- __  --- __
     AT138    38.0N    23.5E 2009-11-11T01:15:00.000Z 100  2.800 //   --- __  8.84 //  2.20 //   --- __  2.20 //   --- __   --- __  3.35 //   --- __   --- __  3.17 //   --- __   --- __   --- __   --- __  302.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  300.1 //    --- __  265.0 //   50.2 //    --- __   26.7 //  49.4 //    --- __    --- __   1.1 // 3.16 // 2.27 //  --- __  --- __
     AT138    38.0N    23.5E 2009-11-11T01:45:00.000Z 100  2.350 //   --- __  8.33 //  1.70 //   --- __  1.70 //   --- __   --- __  3.00 //  0.10 //   --- __  2.98 //   --- __   --- __   --- __   --- __  247.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  256.9 //    --- __  232.0 //   35.6 //    --- __   19.3 //  32.2 //    --- __    --- __   0.6 // 3.54 // 3.39 //  --- __  --- __
     AT138    38.0N    23.5E 2009-11-11T02:00:00.000Z 100  2.600 //   --- __  8.69 //  1.60 //   --- __  1.60 //   --- __   --- __  3.15 //   --- __   --- __  2.88 //   --- __   --- __   --- __   --- __  250.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  275.3 //    --- __  240.7 //   49.2 //    --- __   26.7 //  43.3 //    --- __    --- __   0.9 // 3.34 // 3.87 //  --- __  --- __
     AT138    38.0N    23.5E 2009-11-11T02:15:00.000Z 100  2.550 //   --- __  8.65 //  2.00 //   --- __  2.00 //   --- __   --- __  3.10 //   --- __   --- __  2.78 //   --- __   --- __   --- __   --- __  266.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  272.9 //    --- __  245.0 //   39.9 //    --- __   21.7 //  36.6 //    --- __    --- __   0.7 // 3.39 // 3.14 //  --- __  --- __
     AT138    38.0N    23.5E 2009-11-11T02:30:00.000Z 100  2.550 //   --- __  8.67 //  1.90 //   --- __  1.90 //   --- __   --- __  3.10 //   --- __   --- __  2.70 //   --- __   --- __   --- __   --- __  256.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  273.5 //    --- __  242.0 //   45.1 //    --- __   24.9 //  38.4 //    --- __    --- __   0.8 // 3.40 // 4.82 //  --- __  --- __
     AT138    38.0N    23.5E 2009-11-11T02:45:00.000Z 100  2.550 //   --- __  8.97 //  1.60 //   --- __  1.60 //   --- __   --- __  3.10 //   --- __   --- __  2.65 //   --- __   --- __   --- __   --- __  235.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  255.3 //    --- __  224.8 //   43.4 //    --- __   23.6 //  38.0 //    --- __    --- __   0.8 // 3.52 // 3.96 //  --- __  --- __
