  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AT138    38.0N    23.5E 2009-07-29T00:00:00.000Z 100  4.450 //   --- __ 15.20 //  2.65 //  4.10 //  2.65 //   --- __   --- __  5.00 //   --- __   --- __  3.52 //  2.80 //   --- __   --- __   --- __  312.0 //    --- __    --- __  100.0 //  110.0 //   20.0 //    --- __    --- __  294.4 //    --- __  275.7 //   28.4 //    --- __   13.4 //  35.8 //    --- __    --- __   1.5 // 3.41 // 1.00 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T00:15:00.000Z 100  4.400 //   --- __ 18.66 //  2.55 //  3.15 //  3.00 //   --- __   --- __  4.95 //   --- __   --- __  3.44 //  2.55 //   --- __   --- __   --- __  204.5 //    --- __    --- __   97.0 //  110.0 //   20.0 //    --- __    --- __  203.0 //    --- __  194.0 //   13.1 //    --- __   10.6 //  13.8 //    --- __    --- __   1.0 // 4.24 // 1.70 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T00:30:00.000Z   0    --- __   --- __   --- __  1.90 //  3.70 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.90 //   --- __   --- __   --- __    --- __    --- __    --- __  100.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T00:45:00.000Z   0    --- __   --- __   --- __  2.50 //  3.05 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  2.50 //   --- __   --- __   --- __    --- __    --- __    --- __  101.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T01:00:00.000Z   0    --- __   --- __   --- __  1.65 //  4.20 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.65 //   --- __   --- __   --- __    --- __    --- __    --- __   96.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T01:15:00.000Z   0    --- __   --- __   --- __  1.50 //  3.10 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.50 //   --- __   --- __   --- __    --- __    --- __    --- __   96.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T01:30:00.000Z 100  5.500 //   --- __ 22.94 //  1.60 //  2.05 //  2.00 //   --- __   --- __  6.05 //   --- __   --- __  3.27 //  1.60 //   --- __   --- __   --- __  204.5 //    --- __    --- __  100.0 //  110.0 //   20.0 //    --- __    --- __  210.5 //    --- __  201.0 //   13.9 //    --- __   10.6 //  14.4 //    --- __    --- __   1.5 // 4.17 // 1.79 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T01:45:00.000Z   0    --- __   --- __   --- __  1.65 //  2.90 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.65 //   --- __   --- __   --- __    --- __    --- __    --- __   97.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T02:00:00.000Z 100  5.550 //   --- __ 23.87 //  1.65 //  3.65 //  3.70 //   --- __   --- __  6.10 //   --- __   --- __  3.28 //  1.65 //   --- __   --- __   --- __  203.0 //    --- __    --- __   97.0 //  110.0 //   20.0 //    --- __    --- __  201.5 //    --- __  193.1 //   12.3 //    --- __   10.6 //  13.2 //    --- __    --- __   1.5 // 4.30 // 1.55 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T02:15:00.000Z   0    --- __   --- __   --- __  1.40 //  1.85 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.40 //   --- __   --- __   --- __    --- __    --- __    --- __   96.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T02:30:00.000Z 100  2.050 //   --- __  6.51 //  1.15 //  1.50 //  1.80 //   --- __   --- __  2.90 //  0.30 //   --- __  3.32 //  1.15 //   --- __   --- __   --- __  325.0 //    --- __    --- __   97.0 //  110.0 //   20.0 //    --- __    --- __  286.9 //    --- __  242.8 //   61.0 //    --- __   32.9 //  64.2 //    --- __    --- __   0.8 // 3.17 // 1.97 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T03:15:00.000Z   0    --- __   --- __   --- __  1.50 //  1.90 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.50 //   --- __   --- __   --- __    --- __    --- __    --- __   97.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T03:45:00.000Z  50  3.050 //   --- __  9.53 //  1.80 //  2.10 //  2.40 //   --- __   --- __  3.60 //   --- __   --- __  3.67 //  1.80 //   --- __   --- __   --- __  260.0 //    --- __    --- __   95.0 //  110.0 //   20.0 //    --- __    --- __  290.4 //    --- __  184.1 //  158.7 //    --- __   84.3 // 124.6 //    --- __    --- __   4.1 // 3.13 // 5.50 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T04:00:00.000Z 100  2.950 //   --- __ 10.62 //  1.50 //  1.80 //  2.15 //   --- __   --- __  3.60 //  0.10 //   --- __  3.79 //  1.50 //   --- __   --- __   --- __  235.0 //    --- __    --- __  102.0 //  110.0 //   20.0 //    --- __    --- __  215.0 //    --- __  161.5 //   70.1 //    --- __   40.1 //  78.7 //    --- __    --- __   2.0 // 3.60 // 2.05 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T04:15:00.000Z 100  3.200 //   --- __ 11.74 //  1.85 //  2.60 //  2.65 //  1.85 //  2.06 //  3.80 //  0.05 //  0.25 //  3.92 //  2.10 //   --- __   --- __   --- __  237.5 //    --- __  127.5 //  121.0 //  106.0 //   15.8 //    --- __    --- __  203.1 //    --- __  141.5 //   83.0 //    --- __   44.7 //  84.3 //    --- __    --- __   2.6 // 3.67 // 2.50 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T04:30:00.000Z   0    --- __   --- __   --- __  2.80 //  3.05 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  2.80 //   --- __   --- __   --- __    --- __    --- __    --- __  120.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T04:45:00.000Z 100  3.300 //   --- __ 13.24 //  1.70 //  2.85 //  2.90 //  1.70 //  2.11 //  3.90 //  0.05 //  0.10 //  4.21 //  2.15 //   --- __   --- __   --- __  217.5 //    --- __  112.5 //  125.0 //  108.0 //   17.7 //    --- __    --- __  172.4 //    --- __  135.8 //   41.4 //    --- __   24.8 //  57.7 //    --- __    --- __   1.7 // 4.01 // 1.51 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T05:00:00.000Z  70  4.000 //   --- __ 12.39 //  2.45 //  3.10 //  3.70 //   --- __   --- __  4.65 //  0.10 //   --- __  4.36 //  2.45 //   --- __   --- __   --- __  360.0 //    --- __    --- __  125.0 //  110.0 //   20.0 //    --- __    --- __  234.9 //    --- __  153.8 //   99.4 //    --- __   56.8 // 122.8 //    --- __    --- __   5.0 // 3.10 // 1.67 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T05:15:00.000Z   0    --- __   --- __   --- __  2.00 //  3.85 //   --- __  2.00 //  2.21 //   --- __   --- __  0.05 //   --- __  2.25 //   --- __   --- __   --- __    --- __    --- __  110.0 //  116.0 //  100.2 //   10.1 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T05:30:00.000Z   0    --- __   --- __   --- __  2.05 //  3.60 //   --- __  2.05 //  2.36 //   --- __   --- __  0.05 //   --- __  2.40 //   --- __   --- __   --- __    --- __    --- __  110.0 //  116.0 //  100.3 //   10.1 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T05:45:00.000Z  70  4.200 //   --- __ 12.33 //  2.05 //  3.55 //  4.00 //  2.05 //  2.71 //  4.75 //   --- __  0.05 //  4.76 //  2.75 //   --- __   --- __   --- __  405.0 //    --- __  107.5 //  115.0 //  107.4 //   17.0 //    --- __    --- __  222.6 //    --- __  134.5 //  103.6 //    --- __   59.5 // 145.6 //    --- __    --- __   5.7 // 2.93 // 1.48 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T06:00:00.000Z   0    --- __   --- __   --- __  2.10 //  4.30 //   --- __  2.10 //  2.96 //   --- __   --- __  2.40 //   --- __  3.00 //   --- __   --- __   --- __    --- __    --- __   97.5 //  112.0 //   99.8 //    9.6 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T06:15:00.000Z   0    --- __   --- __   --- __  2.15 //  4.65 //   --- __  2.15 //  2.76 //   --- __   --- __  0.20 //   --- __  2.80 //   --- __   --- __   --- __    --- __    --- __  105.0 //  109.0 //  101.6 //   11.4 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T06:30:00.000Z  50  4.900 //   --- __ 15.92 //  2.70 //  5.00 //  4.65 //  2.70 //  2.96 //  5.45 //   --- __  0.15 //  5.00 //  3.00 //   --- __   --- __   --- __  337.5 //    --- __  115.0 //  110.0 //  102.5 //   12.2 //    --- __    --- __  201.4 //    --- __  129.7 //   87.0 //    --- __   49.6 // 112.6 //    --- __    --- __   6.4 // 3.25 // 1.60 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T06:45:00.000Z   0    --- __   --- __   --- __  2.55 //  5.35 //   --- __  2.55 //  3.06 //   --- __   --- __  2.40 //   --- __  3.10 //   --- __   --- __   --- __    --- __    --- __  110.0 //  107.0 //  104.4 //   14.1 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T07:00:00.000Z   0    --- __   --- __   --- __  3.10 //  5.60 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  3.10 //   --- __   --- __   --- __    --- __    --- __    --- __  105.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T07:15:00.000Z   0    --- __   --- __   --- __  2.70 //  5.05 //   --- __  2.70 //  3.06 //   --- __   --- __  0.05 //   --- __  3.10 //   --- __   --- __   --- __    --- __    --- __  110.0 //  105.0 //  102.0 //   11.7 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T07:30:00.000Z   0    --- __   --- __   --- __  3.05 //  5.45 //   --- __  3.05 //  3.31 //   --- __   --- __  1.70 //   --- __  3.35 //   --- __   --- __   --- __    --- __    --- __  117.5 //  104.0 //  101.3 //   11.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T07:45:00.000Z   0    --- __   --- __   --- __  3.15 //  8.40 //   --- __  3.15 //  3.36 //   --- __   --- __  0.15 //   --- __  3.40 //   --- __   --- __   --- __    --- __    --- __  115.0 //  103.0 //  101.1 //   10.8 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T08:00:00.000Z   0    --- __   --- __   --- __  3.15 //  5.95 //   --- __  3.15 //  3.36 //   --- __   --- __  0.10 //   --- __  3.40 //   --- __   --- __   --- __    --- __    --- __  117.5 //  102.0 //  101.1 //   10.8 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T08:15:00.000Z 100  6.075 //  4.21 // 20.12 //  3.15 //  5.15 //  4.05 //  3.15 //  3.41 //  6.65 //  0.05 //  0.05 //  5.19 //  3.45 //   --- __   --- __   --- __  212.5 //  212.0 //  115.0 //  101.0 //  101.4 //   11.1 //    --- __    --- __  228.6 //  161.5 //  163.4 //   57.4 //    4.5 //   45.2 // 112.9 //    --- __    --- __   9.1 // 3.33 // 1.10 // 0.50 //  --- __
     AT138    38.0N    23.5E 2009-07-29T08:30:00.000Z  50  6.900 //   --- __ 22.18 //  3.20 //  5.30 //  5.30 //  3.20 //  3.46 //  7.45 //   --- __  0.05 //  5.24 //  3.50 //   --- __   --- __   --- __  267.0 //    --- __  117.5 //  102.0 //  103.7 //   13.4 //    --- __    --- __  236.3 //    --- __  149.5 //  108.3 //    --- __   62.3 // 122.8 //    --- __    --- __  15.6 // 3.21 // 1.84 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T08:45:00.000Z  50  6.050 //   --- __ 21.36 //  3.05 //  5.15 //  5.70 //  3.05 //  3.41 //  6.60 //   --- __  0.60 //  5.30 //  3.45 //   --- __   --- __   --- __  290.0 //    --- __  112.5 //  101.0 //  103.4 //   13.0 //    --- __    --- __  187.1 //    --- __  127.2 //   74.0 //    --- __   42.1 //  92.9 //    --- __    --- __   8.2 // 3.53 // 1.63 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T09:00:00.000Z   0    --- __   --- __   --- __  3.20 //  5.15 //   --- __  3.20 //  3.31 //   --- __   --- __   --- __   --- __  3.35 //   --- __   --- __   --- __    --- __    --- __  125.0 //  102.0 //  110.0 //   20.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T09:15:00.000Z   0    --- __   --- __   --- __  3.25 //  5.75 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  3.25 //   --- __   --- __   --- __    --- __    --- __    --- __  101.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T09:30:00.000Z  50  5.800 //   --- __ 21.65 //  3.20 //  4.95 //  4.90 //   --- __   --- __  6.35 //   --- __   --- __  5.51 //  3.20 //   --- __   --- __   --- __  260.0 //    --- __    --- __  102.0 //  110.0 //   20.0 //    --- __    --- __  187.3 //    --- __  135.2 //   50.9 //    --- __   33.0 //  94.8 //    --- __    --- __   6.1 // 3.73 // 1.00 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T09:45:00.000Z  70  5.350 //   --- __ 19.74 //  3.20 //  4.70 //  4.65 //  3.20 //  3.36 //  5.90 //   --- __   --- __  5.58 //  3.40 //   --- __   --- __   --- __  260.0 //    --- __  120.0 //  102.0 //  100.9 //   10.6 //    --- __    --- __  177.8 //    --- __  117.1 //   58.9 //    --- __   38.2 // 102.7 //    --- __    --- __   5.9 // 3.69 // 1.16 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T10:00:00.000Z   0    --- __   --- __   --- __  3.25 //  4.20 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  3.25 //   --- __   --- __   --- __    --- __    --- __    --- __  102.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T10:30:00.000Z   0    --- __   --- __   --- __  3.05 //  3.70 //   --- __  3.05 //  3.31 //   --- __   --- __  0.10 //   --- __  3.35 //   --- __   --- __   --- __    --- __    --- __  120.0 //  103.0 //  103.8 //   13.4 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T10:45:00.000Z 100  4.200 //   --- __ 19.37 //  3.75 //   --- __  3.75 //   --- __   --- __  4.75 //   --- __   --- __  5.75 //   --- __   --- __   --- __   --- __  173.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  140.5 //    --- __  102.1 //   34.2 //    --- __   19.2 //  42.8 //    --- __    --- __   2.0 // 4.61 // 1.87 //  --- __  --- __
     AT138    38.0N    23.5E 2009-07-29T11:00:00.000Z   0    --- __   --- __   --- __  3.15 //  3.50 //   --- __  3.15 //  3.46 //   --- __   --- __  0.05 //   --- __  3.50 //   --- __   --- __   --- __    --- __    --- __  115.0 //  105.0 //  101.5 //   11.2 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
