  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AN438   37.39N  126.95E 2009-01-31T00:00:00.000Z  70  4.325 //   --- __ 18.00 //  3.33 //   --- __  3.33 //   --- __   --- __  5.00 //  0.03 //   --- __  4.64 //   --- __   --- __   --- __   --- __  208.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  173.1 //    --- __  145.4 //   29.3 //    --- __   18.4 //  45.2 //    --- __    --- __   2.1 // 4.16 // 1.23 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-31T00:08:00.000Z 100  4.250 //   --- __ 17.16 //  3.00 //   --- __  3.00 //   --- __   --- __  4.90 //  0.10 //   --- __  4.85 //   --- __   --- __   --- __   --- __  205.0 //  205.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  182.0 //    --- __  147.9 //   37.7 //    --- __   23.9 //  53.1 //    --- __    --- __   --- __ 4.04 // 1.46 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-31T00:15:00.000Z 100  4.200 //   --- __ 16.36 //  3.22 //   --- __  3.22 //   --- __   --- __  4.85 //   --- __   --- __  4.84 //   --- __   --- __   --- __   --- __  200.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  181.9 //    --- __  142.8 //   47.4 //    --- __   27.6 //  58.5 //    --- __    --- __   2.8 // 3.89 // 1.73 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-31T00:23:00.000Z 100  4.250 //   --- __ 16.38 //  3.05 //   --- __  3.05 //   --- __   --- __  5.05 //  0.10 //   --- __  5.06 //   --- __   --- __   --- __   --- __  190.0 //  190.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  188.1 //    --- __  144.2 //   51.5 //    --- __   30.8 //  65.5 //    --- __    --- __   --- __ 3.85 // 1.67 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-31T00:30:00.000Z 100  4.325 //   --- __ 16.17 //  3.25 //   --- __  3.25 //   --- __   --- __  4.97 //   --- __   --- __  5.03 //   --- __   --- __   --- __   --- __  205.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  192.2 //    --- __  143.9 //   60.7 //    --- __   34.7 //  71.2 //    --- __    --- __   3.7 // 3.74 // 1.88 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-31T00:38:00.000Z  75  4.350 //   --- __ 16.07 //  3.35 //   --- __  3.35 //   --- __   --- __  5.10 //  0.15 //   --- __  5.25 //   --- __   --- __   --- __   --- __  215.0 //  215.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  193.3 //    --- __  144.2 //   54.3 //    --- __   33.1 //  80.6 //    --- __    --- __   --- __ 3.69 // 1.34 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-31T00:45:00.000Z  70  4.325 //   --- __ 16.61 //  3.58 //   --- __  3.58 //   --- __   --- __  4.97 //   --- __   --- __  5.22 //   --- __   --- __   --- __   --- __  234.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  181.7 //    --- __  139.1 //   45.7 //    --- __   28.1 //  68.1 //    --- __    --- __   3.1 // 3.84 // 1.34 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-31T00:53:00.000Z  50  4.150 //   --- __ 16.38 //  3.15 //   --- __  3.15 //   --- __   --- __  4.95 //  0.20 //   --- __  5.43 //   --- __   --- __   --- __   --- __  200.0 //  200.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  179.5 //    --- __  137.4 //   39.7 //    --- __   26.9 //  72.6 //    --- __    --- __   --- __ 3.95 // 1.13 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-31T01:00:00.000Z 100  3.975 //   --- __ 15.61 //  3.33 //   --- __  3.33 //   --- __   --- __  4.63 //   --- __   --- __  5.39 //   --- __   --- __   --- __   --- __  215.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  172.9 //    --- __  131.8 //   45.4 //    --- __   27.5 //  65.3 //    --- __    --- __   2.6 // 3.93 // 1.46 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-31T01:08:00.000Z  50  4.900 //   --- __ 15.07 //  3.05 //   --- __  3.05 //   --- __   --- __  5.55 //  0.10 //   --- __  5.60 //   --- __   --- __   --- __   --- __  185.0 //  185.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  305.5 //    --- __  149.8 //  212.2 //    --- __  114.5 // 261.7 //    --- __    --- __   --- __ 3.08 // 1.82 //  --- __  --- __
