  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AN438   37.39N  126.95E 2009-01-17T00:08:00.000Z 100  5.000 //   --- __ 19.42 //  3.00 //   --- __  3.00 //   --- __   --- __  5.75 //  0.15 //   --- __  4.85 //   --- __   --- __   --- __   --- __  230.0 //  230.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  201.8 //    --- __  171.1 //   34.9 //    --- __   23.3 //  59.5 //    --- __    --- __   --- __ 3.88 // 1.01 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-17T00:15:00.000Z  70  4.900 //   --- __ 19.48 //  3.35 //   --- __  3.35 //   --- __   --- __  5.55 //   --- __   --- __  4.84 //   --- __   --- __   --- __   --- __  214.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  186.8 //    --- __  154.7 //   36.7 //    --- __   22.6 //  54.2 //    --- __    --- __   3.2 // 3.98 // 1.22 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-17T00:23:00.000Z  50  4.700 //   --- __ 18.62 //  3.05 //   --- __  3.05 //   --- __   --- __  5.60 //  0.30 //   --- __  5.06 //   --- __   --- __   --- __   --- __  225.0 //  225.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  192.2 //    --- __  159.8 //   36.1 //    --- __   24.0 //  55.1 //    --- __    --- __   --- __ 3.96 // 1.28 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-17T00:30:00.000Z  70  4.400 //   --- __ 18.00 //  3.70 //   --- __  3.70 //   --- __   --- __  5.05 //   --- __   --- __  5.03 //   --- __   --- __   --- __   --- __  210.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  171.9 //    --- __  141.1 //   35.0 //    --- __   20.7 //  46.9 //    --- __    --- __   2.4 // 4.09 // 1.51 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-17T00:38:00.000Z  75  4.200 //   --- __ 16.95 //  3.00 //   --- __  3.00 //   --- __   --- __  5.20 //  0.40 //   --- __  5.25 //   --- __   --- __   --- __   --- __  215.0 //  215.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  183.5 //    --- __  150.1 //   34.4 //    --- __   24.1 //  29.6 //    --- __    --- __   --- __ 4.03 // 2.89 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-17T00:53:00.000Z  75  4.350 //   --- __ 15.72 //  3.90 //   --- __  3.90 //   --- __   --- __  4.95 //  0.05 //   --- __  5.43 //   --- __   --- __   --- __   --- __  300.0 //  300.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  199.1 //    --- __  144.4 //   53.0 //    --- __   33.8 // 102.3 //    --- __    --- __   --- __ 3.61 // 1.00 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-17T01:08:00.000Z  50  4.350 //   --- __ 17.01 //  3.15 //   --- __  3.15 //   --- __   --- __  4.95 //  0.05 //   --- __  5.60 //   --- __   --- __   --- __   --- __  210.0 //  210.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  185.6 //    --- __  143.0 //   38.2 //    --- __   27.0 //  76.8 //    --- __    --- __   --- __ 3.91 // 1.00 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-17T01:23:00.000Z   0  4.350 //   --- __ 17.01 //  3.30 //   --- __  3.30 //   --- __   --- __   --- __  0.10 //   --- __  5.76 //   --- __   --- __   --- __   --- __  240.0 //  240.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  186.5 //    --- __  141.0 //   36.1 //    --- __   27.5 //  79.4 //    --- __    --- __   --- __ 3.91 // 1.00 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-17T01:30:00.000Z  70  5.175 //   --- __ 19.76 //  4.03 //   --- __  4.03 //   --- __   --- __  5.82 //   --- __   --- __  5.70 //   --- __   --- __   --- __   --- __  235.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  190.5 //    --- __  146.1 //   46.9 //    --- __   28.9 //  71.5 //    --- __    --- __   4.4 // 3.82 // 1.23 //  --- __  --- __
     AN438   37.39N  126.95E 2009-01-17T01:38:00.000Z  33  4.250 //   --- __ 15.93 //  3.00 //  4.75 //  4.05 //   --- __   --- __  4.85 //  0.05 //   --- __  5.91 //  3.00 //   --- __   --- __  4.05 //  265.0 //  265.0 //    --- __  115.0 //  110.0 //   20.0 //    --- __    --- __  175.0 //    --- __  132.7 //   50.3 //    --- __   29.1 //  70.9 //    --- __    --- __   --- __ 3.75 // 1.46 //  --- __  --- __
