  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AL945   45.07N  276.44E 2019-01-06T00:00:00.000Z  75  2.975 //   --- __ 10.59 //  1.65 //   --- __  1.65 //   --- __   --- __  3.90 //  0.17 //   --- __  3.03 //   --- __   --- __   --- __   --- __  223.0 //  223.0 //    --- __    --- __    --- __    --- __   10.0 //    --- __  242.7 //    --- __  217.6 //   35.6 //    --- __   18.7 //  34.3 //    --- __    --- __   0.9 // 3.56 // 2.34 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T00:15:00.000Z  75  3.000 //   --- __  9.94 //  1.65 //   --- __  1.65 //   --- __   --- __  3.90 //  0.17 //   --- __  2.85 //   --- __   --- __   --- __   --- __  231.0 //  231.0 //    --- __    --- __    --- __    --- __   26.0 //    --- __  267.6 //    --- __  225.1 //   60.2 //    --- __   33.4 //  47.0 //    --- __    --- __   1.5 // 3.32 // 5.21 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T00:30:00.000Z  33  2.825 //   --- __  9.91 //  1.65 //   --- __  1.65 //   --- __   --- __  3.78 //  0.30 //   --- __  2.68 //   --- __   --- __   --- __   --- __  232.0 //  232.0 //    --- __    --- __    --- __    --- __   18.3 //    --- __  250.6 //    --- __  223.1 //   39.2 //    --- __   21.2 //  35.0 //    --- __    --- __   0.9 // 3.51 // 3.21 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T00:45:00.000Z   0  2.150 //   --- __  8.20 //  1.65 //   --- __  1.65 //   --- __   --- __   --- __  0.15 //   --- __  2.52 //   --- __   --- __   --- __   --- __  227.0 //  227.0 //    --- __    --- __    --- __    --- __    --- __    --- __  222.6 //    --- __  207.2 //   21.8 //    --- __   11.7 //  21.8 //    --- __    --- __   0.3 // 3.81 // 2.23 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T01:00:00.000Z  33  2.200 //   --- __  7.28 //  1.65 //   --- __  1.65 //   --- __   --- __  2.92 //  0.15 //   --- __  2.36 //   --- __   --- __   --- __   --- __  244.3 //  244.3 //    --- __    --- __    --- __    --- __   15.4 //    --- __  262.8 //    --- __  231.9 //   44.0 //    --- __   23.9 //  38.9 //    --- __    --- __   0.6 // 3.31 // 3.32 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T01:15:00.000Z  33    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  2.22 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T01:30:00.000Z  50  2.125 //   --- __  7.16 //  1.65 //   --- __  1.65 //   --- __   --- __  2.78 //  0.03 //   --- __  2.09 //   --- __   --- __   --- __   --- __  291.0 //  291.0 //    --- __    --- __    --- __    --- __   65.0 //    --- __  328.4 //    --- __  274.4 //   77.6 //    --- __   43.0 //  64.5 //    --- __    --- __   1.0 // 3.37 // 3.98 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T01:45:00.000Z  33    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.97 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T02:00:00.000Z  33    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.86 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T02:15:00.000Z  50  2.100 //   --- __  5.87 //  1.75 //   --- __  1.75 //   --- __   --- __  2.78 //  0.10 //   --- __  1.77 //   --- __   --- __   --- __   --- __  380.0 //  380.0 //    --- __    --- __    --- __    --- __    --- __    --- __  335.3 //    --- __  285.9 //   68.4 //    --- __   35.4 //  75.6 //    --- __    --- __   0.9 // 2.80 // 1.58 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T02:30:00.000Z  33  1.875 //   --- __  5.50 //  1.63 //   --- __  1.63 //   --- __   --- __  2.63 //  0.10 //   --- __  1.70 //   --- __   --- __   --- __   --- __  374.7 //  374.7 //    --- __    --- __    --- __    --- __    --- __    --- __  318.6 //    --- __  272.8 //   63.8 //    --- __   33.9 //  67.6 //    --- __    --- __   0.6 // 2.93 // 1.85 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T02:45:00.000Z  33  1.825 //   --- __  4.93 //  1.73 //   --- __  1.73 //   --- __   --- __  2.53 //  0.05 //   --- __  1.64 //   --- __   --- __   --- __   --- __  498.0 //  498.0 //    --- __    --- __    --- __    --- __    --- __    --- __  339.5 //    --- __  284.4 //   75.7 //    --- __   39.6 //  82.0 //    --- __    --- __   0.7 // 2.70 // 1.70 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T03:00:00.000Z  75    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.60 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T03:15:00.000Z  75    --- __   --- __   --- __  1.60 //  2.10 //   --- __   --- __   --- __   --- __   --- __   --- __  1.57 //  1.60 //   --- __   --- __   --- __    --- __    --- __    --- __   97.5 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T03:30:00.000Z  75    --- __   --- __   --- __  1.65 //  2.20 //   --- __   --- __   --- __   --- __   --- __   --- __  1.56 //  1.65 //   --- __   --- __   --- __    --- __    --- __    --- __   95.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T03:45:00.000Z  75    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.56 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T04:00:00.000Z  75    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.57 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AL945   45.07N  276.44E 2019-01-06T04:15:00.000Z  75    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.59 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
