  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AL945   45.07N  276.44E 2019-01-09T00:00:00.000Z 100  2.100 //   --- __  7.00 //  1.65 //   --- __  1.65 //   --- __   --- __  2.88 //  0.15 //   --- __  3.03 //   --- __   --- __   --- __   --- __  269.0 //  269.0 //    --- __    --- __    --- __    --- __   10.0 //    --- __  279.9 //    --- __  235.6 //   63.6 //    --- __   35.1 //  50.9 //    --- __    --- __   0.8 // 3.33 // 5.16 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T00:15:00.000Z 100  2.025 //   --- __  6.95 //  1.73 //   --- __  1.73 //   --- __   --- __  2.83 //  0.05 //   --- __  2.85 //   --- __   --- __   --- __   --- __  287.5 //  287.5 //    --- __    --- __    --- __    --- __    --- __    --- __  261.5 //    --- __  238.0 //   32.7 //    --- __   17.2 //  35.3 //    --- __    --- __   0.4 // 3.43 // 1.72 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T00:30:00.000Z 100  1.950 //   --- __  6.25 //  1.73 //   --- __  1.73 //   --- __   --- __  2.80 //  0.10 //   --- __  2.68 //   --- __   --- __   --- __   --- __  320.0 //  320.0 //    --- __    --- __    --- __    --- __   25.5 //    --- __  282.2 //    --- __  248.6 //   47.4 //    --- __   25.5 //  48.2 //    --- __    --- __   0.5 // 3.21 // 2.13 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T00:45:00.000Z  33    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  2.52 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T01:00:00.000Z 100  1.825 //   --- __  6.21 //  1.63 //   --- __  1.63 //   --- __   --- __  2.72 //  0.08 //   --- __  2.36 //   --- __   --- __   --- __   --- __  287.0 //  287.0 //    --- __    --- __    --- __    --- __    --- __    --- __  261.6 //    --- __  238.4 //   32.3 //    --- __   17.3 //  33.5 //    --- __    --- __   0.3 // 3.40 // 2.01 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T01:15:00.000Z 100  1.950 //   --- __  5.70 //  1.75 //   --- __  1.75 //   --- __   --- __  2.67 //  0.05 //   --- __  2.22 //   --- __   --- __   --- __   --- __  384.0 //  384.0 //    --- __    --- __    --- __    --- __   27.5 //    --- __  312.4 //    --- __  268.1 //   61.6 //    --- __   32.5 //  65.8 //    --- __    --- __   0.7 // 2.92 // 1.79 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T01:30:00.000Z  50  1.950 //   --- __  6.19 //  1.70 //   --- __  1.70 //   --- __   --- __  2.60 //  0.03 //   --- __  2.09 //   --- __   --- __   --- __   --- __  347.5 //  347.5 //    --- __    --- __    --- __    --- __   14.5 //    --- __  292.0 //    --- __  258.4 //   46.3 //    --- __   24.0 //  51.3 //    --- __    --- __   0.5 // 3.17 // 1.58 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T01:45:00.000Z  50  1.900 //   --- __  5.59 //  1.67 //   --- __  1.67 //   --- __   --- __  2.58 //  0.08 //   --- __  1.97 //   --- __   --- __   --- __   --- __  356.0 //  356.0 //    --- __    --- __    --- __    --- __    5.0 //    --- __  314.3 //    --- __  269.3 //   63.0 //    --- __   33.7 //  65.3 //    --- __    --- __   0.7 // 2.94 // 1.98 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T02:00:00.000Z  33    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.86 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T02:15:00.000Z  50  1.900 //   --- __  5.45 //  1.73 //   --- __  1.73 //   --- __   --- __  2.55 //  0.05 //   --- __  1.77 //   --- __   --- __   --- __   --- __  405.0 //  405.0 //    --- __    --- __    --- __    --- __    5.0 //    --- __  321.5 //    --- __  274.1 //   65.8 //    --- __   34.8 //  69.9 //    --- __    --- __   0.7 // 2.87 // 1.81 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T02:30:00.000Z 100  2.050 //   --- __  5.19 //  1.73 //   --- __  1.73 //   --- __   --- __  2.60 //  0.05 //   --- __  1.70 //   --- __   --- __   --- __   --- __  424.0 //  424.0 //    --- __    --- __    --- __    --- __    7.5 //    --- __  376.8 //    --- __  307.3 //   96.8 //    --- __   50.8 // 103.3 //    --- __    --- __   1.2 // 2.53 // 1.77 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T02:45:00.000Z  33    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.64 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T03:00:00.000Z  33    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.60 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T03:15:00.000Z  50  1.875 //   --- __  5.69 //  1.73 //   --- __  1.73 //   --- __   --- __  2.55 //  0.05 //   --- __  1.57 //   --- __   --- __   --- __   --- __  402.0 //  402.0 //    --- __    --- __    --- __    --- __   10.0 //    --- __  308.6 //    --- __  268.6 //   54.9 //    --- __   28.7 //  59.9 //    --- __    --- __   0.6 // 3.03 // 1.66 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T03:30:00.000Z  33  1.975 //   --- __  5.81 //  1.73 //   --- __  1.73 //   --- __   --- __   --- __  0.05 //   --- __  1.56 //   --- __   --- __   --- __   --- __  385.0 //  385.0 //    --- __    --- __    --- __    --- __   33.3 //    --- __  317.4 //    --- __  275.3 //   58.1 //    --- __   30.2 //  64.2 //    --- __    --- __   0.7 // 2.94 // 1.60 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T03:45:00.000Z  75  1.950 //   --- __  5.08 //  1.73 //   --- __  1.73 //   --- __   --- __  2.80 //  0.05 //   --- __  1.56 //   --- __   --- __   --- __   --- __  432.5 //  432.5 //    --- __    --- __    --- __    --- __    --- __    --- __  411.8 //    --- __  328.2 //  114.9 //    --- __   59.5 // 126.6 //    --- __    --- __   1.2 // 2.60 // 1.60 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T04:00:00.000Z  50  2.100 //   --- __  5.87 //  1.75 //   --- __  1.75 //   --- __   --- __  2.88 //  0.28 //   --- __  1.57 //   --- __   --- __   --- __   --- __  355.0 //  355.0 //    --- __    --- __    --- __    --- __   18.8 //    --- __  341.1 //    --- __  285.8 //   78.3 //    --- __   42.0 //  77.7 //    --- __    --- __   1.0 // 2.80 // 2.26 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T04:15:00.000Z  33    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.59 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T04:30:00.000Z 100  2.025 //   --- __  6.03 //  1.70 //   --- __  1.70 //   --- __   --- __  2.78 //  0.05 //   --- __  1.62 //   --- __   --- __   --- __   --- __  362.5 //  362.5 //    --- __    --- __    --- __    --- __   23.8 //    --- __  318.5 //    --- __  275.7 //   59.8 //    --- __   31.7 //  63.5 //    --- __    --- __   0.7 // 2.98 // 1.82 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T04:45:00.000Z   0  1.825 //   --- __  6.23 //  1.63 //   --- __  1.63 //   --- __   --- __   --- __  0.03 //   --- __  1.65 //   --- __   --- __   --- __   --- __  275.0 //  275.0 //    --- __    --- __    --- __    --- __    --- __    --- __  270.4 //    --- __  248.1 //   31.3 //    --- __   16.8 //  32.7 //    --- __    --- __   0.3 // 3.41 // 1.99 //  --- __  --- __
     AL945   45.07N  276.44E 2019-01-09T05:00:00.000Z  33  2.075 //   --- __  6.57 //  1.70 //   --- __  1.70 //   --- __   --- __  3.03 //  0.30 //   --- __  1.69 //   --- __   --- __   --- __   --- __  283.8 //  283.8 //    --- __    --- __    --- __    --- __   30.8 //    --- __  294.5 //    --- __  260.0 //   49.4 //    --- __   27.2 //  44.0 //    --- __    --- __   0.6 // 3.17 // 3.29 //  --- __  --- __
