  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AL945   45.07N  276.44E 2019-02-09T00:00:00.000Z 100  3.350 //   --- __ 11.30 //  1.80 //   --- __  1.80 //   --- __   --- __  4.15 //  0.10 //   --- __  3.80 //   --- __   --- __   --- __   --- __  246.0 //  246.0 //    --- __    --- __    --- __    --- __    --- __    --- __  263.8 //    --- __  233.3 //   43.5 //    --- __   23.4 //  40.3 //    --- __    --- __   1.4 // 3.37 // 2.82 //  --- __  --- __
     AL945   45.07N  276.44E 2019-02-09T00:15:00.000Z  75  3.125 //   --- __ 11.13 //  1.70 //   --- __  1.70 //   --- __   --- __  4.07 //  0.17 //   --- __  3.64 //   --- __   --- __   --- __   --- __  223.5 //  223.5 //    --- __    --- __    --- __    --- __    --- __    --- __  241.5 //    --- __  218.7 //   32.3 //    --- __   16.7 //  32.8 //    --- __    --- __   0.9 // 3.56 // 1.95 //  --- __  --- __
     AL945   45.07N  276.44E 2019-02-09T00:30:00.000Z 100  2.975 //   --- __ 10.41 //  1.65 //   --- __  1.65 //   --- __   --- __  3.80 //  0.10 //   --- __  3.49 //   --- __   --- __   --- __   --- __  221.0 //  221.0 //    --- __    --- __    --- __    --- __    --- __    --- __  247.6 //    --- __  214.7 //   46.8 //    --- __   25.8 //  35.2 //    --- __    --- __   1.2 // 3.50 // 5.54 //  --- __  --- __
     AL945   45.07N  276.44E 2019-02-09T00:45:00.000Z 100  2.675 //   --- __  8.93 //  1.70 //   --- __  1.70 //   --- __   --- __  3.53 //  0.13 //   --- __  3.34 //   --- __   --- __   --- __   --- __  236.0 //  236.0 //    --- __    --- __    --- __    --- __    --- __    --- __  268.5 //    --- __  229.1 //   56.5 //    --- __   32.0 //  46.3 //    --- __    --- __   1.2 // 3.34 // 4.25 //  --- __  --- __
     AL945   45.07N  276.44E 2019-02-09T01:00:00.000Z 100  2.350 //   --- __  7.64 //  1.63 //   --- __  1.63 //   --- __   --- __  3.25 //  0.20 //   --- __  3.20 //   --- __   --- __   --- __   --- __  244.5 //  244.5 //    --- __    --- __    --- __    --- __    --- __    --- __  280.5 //    --- __  236.0 //   64.2 //    --- __   36.1 //  53.5 //    --- __    --- __   1.0 // 3.25 // 4.39 //  --- __  --- __
     AL945   45.07N  276.44E 2019-02-09T01:15:00.000Z 100  2.225 //   --- __  7.03 //  1.65 //   --- __  1.65 //   --- __   --- __  3.13 //  0.08 //   --- __  3.06 //   --- __   --- __   --- __   --- __  276.5 //  276.5 //    --- __    --- __    --- __    --- __    --- __    --- __  292.1 //    --- __  251.5 //   58.5 //    --- __   32.3 //  47.0 //    --- __    --- __   0.8 // 3.16 // 4.47 //  --- __  --- __
     AL945   45.07N  276.44E 2019-02-09T01:30:00.000Z  50  2.125 //   --- __  7.23 //  1.67 //  2.05 //  1.80 //   --- __   --- __  3.05 //  0.13 //   --- __  2.93 //  1.67 //   --- __   --- __  1.80 //  280.0 //  280.0 //    --- __  105.0 //    --- __    --- __    --- __    --- __  265.1 //    --- __  241.1 //   33.8 //    --- __   18.0 //  34.3 //    --- __    --- __   0.4 // 3.40 // 2.10 //  --- __  --- __
     AL945   45.07N  276.44E 2019-02-09T01:45:00.000Z 100  2.100 //   --- __  7.02 //  1.67 //   --- __  1.67 //   --- __   --- __  3.00 //  0.17 //   --- __  2.82 //   --- __   --- __   --- __   --- __  259.0 //  259.0 //    --- __    --- __    --- __    --- __    --- __    --- __  269.2 //    --- __  239.5 //   42.8 //    --- __   23.8 //  33.2 //    --- __    --- __   0.6 // 3.34 // 5.09 //  --- __  --- __
     AL945   45.07N  276.44E 2019-02-09T02:00:00.000Z  50  2.125 //   --- __  6.31 //  1.77 //   --- __  1.77 //   --- __   --- __  2.90 //  0.28 //   --- __  2.72 //   --- __   --- __   --- __   --- __  390.0 //  390.0 //    --- __    --- __    --- __    --- __    --- __    --- __  326.2 //    --- __  280.1 //   64.4 //    --- __   33.5 //  71.1 //    --- __    --- __   0.8 // 2.97 // 1.59 //  --- __  --- __
     AL945   45.07N  276.44E 2019-02-09T02:15:00.000Z  50  1.925 //   --- __  6.15 //  1.63 //  2.20 //  1.63 //   --- __   --- __  2.80 //  0.05 //   --- __  2.63 //  1.70 //   --- __   --- __   --- __  293.0 //  293.0 //    --- __  105.0 //    --- __    --- __    --- __    --- __  307.3 //    --- __  251.6 //   80.4 //    --- __   44.5 //  65.7 //    --- __    --- __   0.8 // 3.20 // 4.80 //  --- __  --- __
