  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AT138    38.0N    23.5E 2009-09-02T00:00:00.000Z 100  2.800 //   --- __  8.71 //  1.65 //   --- __  1.65 //   --- __   --- __  3.50 //  0.15 //   --- __  3.45 //   --- __   --- __   --- __   --- __  262.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  303.9 //    --- __  256.5 //   67.2 //    --- __   36.6 //  57.7 //    --- __    --- __   1.5 // 3.11 // 4.47 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-02T00:15:00.000Z 100  2.750 //   --- __  8.86 //  1.55 //   --- __  1.55 //   --- __   --- __  3.45 //  0.15 //   --- __  3.42 //   --- __   --- __   --- __   --- __  253.8 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  288.3 //    --- __  247.2 //   58.2 //    --- __   31.4 //  51.2 //    --- __    --- __   1.2 // 3.22 // 3.84 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-02T00:30:00.000Z 100  2.700 //   --- __  8.77 //  1.70 //   --- __  1.70 //   --- __   --- __  3.35 //  0.10 //   --- __  3.38 //   --- __   --- __   --- __   --- __  267.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  290.6 //    --- __  254.6 //   51.2 //    --- __   27.5 //  47.8 //    --- __    --- __   1.1 // 3.25 // 2.87 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-02T01:00:00.000Z   0    --- __   --- __   --- __  1.70 //  2.10 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.70 //   --- __   --- __   --- __    --- __    --- __    --- __  102.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-09-02T01:15:00.000Z 100  2.600 //   --- __  8.46 //  1.85 //   --- __  1.85 //   --- __   --- __  3.15 //   --- __   --- __  3.19 //   --- __   --- __   --- __   --- __  272.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  286.5 //    --- __  249.8 //   52.3 //    --- __   28.4 //  47.0 //    --- __    --- __   1.0 // 3.25 // 3.49 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-02T01:30:00.000Z 100  2.550 //   --- __  8.32 //  2.15 //   --- __  2.15 //   --- __   --- __  3.10 //   --- __   --- __  3.12 //   --- __   --- __   --- __   --- __  303.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  286.9 //    --- __  255.3 //   45.0 //    --- __   23.8 //  45.7 //    --- __    --- __   0.8 // 3.26 // 2.03 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-02T01:45:00.000Z 100  2.200 //   --- __  9.17 //  1.60 //  1.95 //  1.70 //   --- __   --- __  2.80 //  0.05 //   --- __  3.05 //  1.60 //   --- __   --- __   --- __  206.0 //    --- __    --- __  102.0 //  110.0 //   20.0 //    --- __    --- __  223.4 //    --- __  188.4 //   46.8 //    --- __   28.6 //  38.9 //    --- __    --- __   0.7 // 4.17 // 6.00 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-02T02:00:00.000Z 100  2.350 //   --- __  7.98 //  1.55 //  2.30 //  2.05 //   --- __   --- __  2.90 //   --- __   --- __  2.99 //  1.55 //   --- __   --- __   --- __  295.0 //    --- __    --- __  101.0 //  110.0 //   20.0 //    --- __    --- __  274.2 //    --- __  246.1 //   39.8 //    --- __   21.1 //  40.7 //    --- __    --- __   0.6 // 3.39 // 2.00 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-02T02:15:00.000Z 100  2.500 //   --- __  8.08 //  1.65 //   --- __  1.65 //   --- __   --- __  3.05 //   --- __   --- __  2.95 //   --- __   --- __   --- __   --- __  272.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  287.7 //    --- __  248.7 //   55.5 //    --- __   30.0 //  51.0 //    --- __    --- __   1.0 // 3.23 // 3.11 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-02T02:30:00.000Z 100  2.400 //   --- __  8.01 //  1.65 //   --- __  1.65 //   --- __   --- __  2.95 //   --- __   --- __  2.94 //   --- __   --- __   --- __   --- __  267.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  276.3 //    --- __  242.6 //   48.1 //    --- __   25.9 //  45.8 //    --- __    --- __   0.8 // 3.34 // 2.63 //  --- __  --- __
