  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AT138    38.0N    23.5E 2009-08-07T00:00:00.000Z 100  4.100 //   --- __ 17.25 //  1.50 //  3.05 //  3.30 //   --- __   --- __  4.65 //   --- __   --- __  3.39 //  1.50 //   --- __   --- __   --- __  201.0 //    --- __    --- __   96.0 //  110.0 //   20.0 //    2.5 //    --- __  199.4 //    --- __  189.6 //   14.1 //    --- __   10.6 //  13.9 //    --- __    --- __   0.9 // 4.21 // 2.20 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T00:15:00.000Z   0    --- __   --- __   --- __  1.85 //  2.15 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.85 //   --- __   --- __   --- __    --- __    --- __    --- __   97.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T00:30:00.000Z   0    --- __   --- __   --- __  1.55 //  2.15 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.55 //   --- __   --- __   --- __    --- __    --- __    --- __   97.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T00:45:00.000Z   0    --- __   --- __   --- __  1.15 //  2.20 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.15 //   --- __   --- __   --- __    --- __    --- __    --- __   95.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T01:00:00.000Z 100  2.550 //   --- __  8.01 //  1.40 //  1.90 //  1.85 //   --- __   --- __  3.25 //  0.15 //   --- __  3.14 //  1.40 //   --- __   --- __   --- __  295.0 //    --- __    --- __   96.0 //  110.0 //   20.0 //    --- __    --- __  298.3 //    --- __  259.7 //   54.9 //    --- __   29.2 //  54.0 //    --- __    --- __   1.0 // 3.14 // 2.27 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T01:15:00.000Z 100  2.500 //   --- __  7.20 //  1.30 //  1.75 //  1.85 //   --- __   --- __  3.05 //   --- __   --- __  3.09 //  1.30 //   --- __   --- __   --- __  350.0 //    --- __    --- __   96.0 //  110.0 //   20.0 //    --- __    --- __  339.7 //    --- __  284.9 //   78.0 //    --- __   41.4 //  79.0 //    --- __    --- __   1.4 // 2.88 // 2.06 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T01:30:00.000Z 100  2.500 //   --- __  7.78 //  1.55 //  2.20 //  2.10 //   --- __   --- __  3.05 //   --- __   --- __  3.05 //  1.55 //   --- __   --- __   --- __  327.5 //    --- __    --- __  100.0 //  110.0 //   20.0 //    --- __    --- __  305.6 //    --- __  264.4 //   58.6 //    --- __   31.0 //  59.4 //    --- __    --- __   1.0 // 3.11 // 2.05 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T01:45:00.000Z 100  2.450 //   --- __  6.29 //  1.70 //  2.90 //  2.05 //   --- __   --- __  3.00 //   --- __   --- __  3.02 //  1.70 //   --- __   --- __   --- __  503.8 //    --- __    --- __   99.0 //  110.0 //   20.0 //    --- __    --- __  402.2 //    --- __  331.7 //   99.3 //    --- __   49.8 // 121.3 //    --- __    --- __   1.6 // 2.57 // 1.16 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T02:00:00.000Z 100  2.900 //   --- __ 12.37 //  1.60 //  3.30 //  1.60 //   --- __   --- __  3.45 //   --- __   --- __  3.01 //  1.70 //   --- __   --- __   --- __  202.0 //    --- __    --- __   97.0 //  110.0 //   20.0 //    --- __    --- __  201.4 //    --- __  192.7 //   12.6 //    --- __   10.6 //  14.0 //    --- __    --- __   0.4 // 4.26 // 1.50 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T02:15:00.000Z   0    --- __   --- __   --- __  1.70 //  3.00 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.70 //   --- __   --- __   --- __    --- __    --- __    --- __   95.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T02:30:00.000Z 100  4.150 //   --- __ 17.06 //  0.95 //  2.45 //  2.55 //   --- __   --- __  4.70 //   --- __   --- __  3.05 //  0.95 //   --- __   --- __   --- __  205.5 //    --- __    --- __   97.0 //  110.0 //   20.0 //    --- __    --- __  209.6 //    --- __  196.9 //   18.2 //    --- __   10.7 //  18.4 //    --- __    --- __   1.0 // 4.11 // 2.00 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T02:45:00.000Z   0    --- __   --- __   --- __  1.75 //  2.65 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.75 //   --- __   --- __   --- __    --- __    --- __    --- __   95.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T03:00:00.000Z   0    --- __   --- __   --- __  2.10 //  3.00 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  2.10 //   --- __   --- __   --- __    --- __    --- __    --- __   97.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T03:15:00.000Z   0    --- __   --- __   --- __  1.50 //  2.10 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.50 //   --- __   --- __   --- __    --- __    --- __    --- __   97.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T03:30:00.000Z 100  2.650 //   --- __  8.65 //  1.70 //   --- __  1.70 //   --- __   --- __  3.20 //   --- __   --- __  3.40 //   --- __   --- __   --- __   --- __  250.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  256.9 //    --- __  197.5 //   81.5 //    --- __   45.4 //  84.7 //    --- __    --- __   1.8 // 3.27 // 2.22 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T03:45:00.000Z   0    --- __   --- __   --- __  1.45 //  2.10 //   --- __  1.45 //  1.61 //   --- __   --- __  0.20 //   --- __  1.65 //   --- __   --- __   --- __    --- __    --- __  112.5 //  107.0 //   99.0 //    8.9 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T04:00:00.000Z  50  3.250 //   --- __ 10.58 //  1.50 //  2.95 //  2.90 //  1.50 //  1.76 //  3.95 //  0.15 //  0.15 //  3.69 //  1.80 //   --- __   --- __   --- __  312.5 //    --- __  107.5 //  110.0 //   99.8 //    9.7 //    --- __    --- __  233.4 //    --- __  159.4 //   93.5 //    --- __   53.3 // 107.7 //    --- __    --- __   3.1 // 3.26 // 1.89 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T04:15:00.000Z   0    --- __   --- __   --- __  1.50 //  3.10 //   --- __  1.50 //  1.71 //   --- __   --- __  0.35 //   --- __  1.75 //   --- __   --- __   --- __    --- __    --- __  110.0 //  111.0 //   99.8 //    9.8 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T04:30:00.000Z  50  4.000 //   --- __ 13.78 //  1.65 //  3.55 //  3.30 //  1.65 //  1.91 //  4.65 //  0.10 //  0.10 //  3.99 //  1.95 //   --- __   --- __   --- __  290.0 //    --- __  107.5 //  112.0 //  100.6 //   10.5 //    2.5 //    --- __  217.3 //    --- __  161.2 //   60.1 //    --- __   37.0 // 101.7 //    --- __    --- __   3.4 // 3.45 // 1.01 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T04:45:00.000Z  50  4.250 //   --- __ 13.76 //  1.80 //  3.10 //  3.20 //  1.80 //  2.21 //  4.85 //  0.05 //  0.30 //  4.14 //  2.25 //   --- __   --- __   --- __  271.0 //    --- __  110.0 //  112.0 //  105.0 //   14.8 //    --- __    --- __  237.8 //    --- __  162.4 //   90.2 //    --- __   53.5 // 105.6 //    --- __    --- __   5.3 // 3.24 // 1.80 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T05:00:00.000Z  50  4.350 //   --- __ 15.21 //  1.70 //  4.25 //  3.75 //  1.70 //  2.36 //  4.95 //  0.05 //  0.05 //  4.28 //  2.40 //   --- __   --- __   --- __  277.5 //    --- __  107.5 //  109.0 //  107.0 //   16.7 //    --- __    --- __  206.7 //    --- __  149.5 //   64.0 //    --- __   38.5 //  95.3 //    --- __    --- __   4.1 // 3.50 // 1.27 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T05:15:00.000Z   0  4.550 //   --- __ 21.63 //  1.70 //   --- __  4.05 //  1.70 //  2.61 //  5.15 //  0.05 //  0.70 //   --- __   --- __   --- __   --- __   --- __  103.5 //    --- __  105.0 //    --- __  108.8 //   18.4 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __ 4.75 //  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T05:30:00.000Z 100  6.150 //   --- __ 25.47 //  3.15 //  5.15 //  3.15 //   --- __   --- __  6.70 //   --- __   --- __  4.52 //  4.10 //   --- __   --- __   --- __  219.5 //    --- __    --- __  104.0 //  110.0 //   20.0 //    --- __    --- __  192.6 //    --- __  172.6 //   22.5 //    --- __   15.8 //  43.0 //    --- __    --- __   3.7 // 4.14 // 1.00 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T05:45:00.000Z   0    --- __   --- __   --- __  1.95 //  5.90 //   --- __  1.95 //  2.41 //   --- __   --- __  0.10 //   --- __  2.45 //   --- __   --- __   --- __    --- __    --- __  110.0 //  103.0 //  101.7 //   11.5 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T06:00:00.000Z   0    --- __   --- __   --- __  1.70 //  4.10 //   --- __  1.70 //  2.51 //   --- __   --- __  0.10 //   --- __  2.55 //   --- __   --- __   --- __    --- __    --- __  100.0 //  106.0 //  101.3 //   11.1 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T06:15:00.000Z  50  4.750 //   --- __ 12.73 //  2.05 //  4.05 //  4.30 //  2.05 //  2.56 //  5.30 //   --- __  0.10 //  4.77 //  2.60 //   --- __   --- __   --- __  480.0 //    --- __  110.0 //  106.0 //  104.7 //   14.4 //    --- __    --- __  274.1 //    --- __  159.3 //  123.6 //    --- __   74.1 // 199.7 //    --- __    --- __   9.0 // 2.68 // 1.11 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T06:30:00.000Z   0    --- __   --- __   --- __  2.80 //  6.50 //   --- __  2.80 //  3.06 //   --- __   --- __  0.40 //   --- __  3.10 //   --- __   --- __   --- __    --- __    --- __  117.5 //  103.0 //  102.5 //   12.2 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T06:45:00.000Z   0    --- __   --- __   --- __  2.90 //  5.40 //   --- __  2.90 //  3.11 //   --- __   --- __  0.10 //   --- __  3.15 //   --- __   --- __   --- __    --- __    --- __  117.5 //  104.0 //  101.6 //   11.4 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T07:00:00.000Z   0    --- __   --- __   --- __  2.95 //  4.95 //   --- __  2.95 //  3.16 //   --- __   --- __  0.25 //   --- __  3.20 //   --- __   --- __   --- __    --- __    --- __  117.5 //  105.0 //  101.6 //   11.3 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T07:15:00.000Z  50  4.700 //   --- __ 15.55 //  3.00 //  4.80 //  4.15 //  3.00 //  3.21 //  5.25 //   --- __  0.20 //  5.00 //  3.25 //   --- __   --- __   --- __  325.0 //    --- __  117.5 //  105.0 //  101.2 //   10.9 //    5.0 //    --- __  196.7 //    --- __  115.4 //   71.7 //    --- __   49.0 // 142.4 //    --- __    --- __   5.8 // 3.31 // 1.10 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T07:30:00.000Z   0    --- __   --- __   --- __  2.40 //  4.15 //   --- __  2.40 //  2.86 //   --- __   --- __  0.05 //   --- __  2.90 //   --- __   --- __   --- __    --- __    --- __  110.0 //  106.0 //  102.5 //   12.2 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T07:45:00.000Z 100  4.500 //   --- __ 18.75 //  3.05 //  7.80 //  3.75 //   --- __   --- __  5.05 //   --- __   --- __  5.12 //  3.05 //   --- __   --- __   --- __  219.5 //    --- __    --- __  105.0 //  110.0 //   20.0 //    --- __    --- __  166.5 //    --- __  122.4 //   42.3 //    --- __   28.0 //  74.2 //    --- __    --- __   3.2 // 4.17 // 1.20 //  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T08:00:00.000Z   0    --- __   --- __   --- __  3.10 //  5.35 //   --- __  3.10 //  3.31 //   --- __   --- __  0.10 //   --- __  3.35 //   --- __   --- __   --- __    --- __    --- __  117.5 //  105.0 //  102.9 //   12.6 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T08:15:00.000Z   0    --- __   --- __   --- __  3.10 //  5.70 //   --- __  3.10 //  3.36 //   --- __   --- __  0.10 //   --- __  3.40 //   --- __   --- __   --- __    --- __    --- __  117.5 //  107.0 //  101.3 //   11.1 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T08:30:00.000Z   0    --- __   --- __   --- __  3.15 //  6.15 //   --- __  3.15 //  3.41 //   --- __   --- __  0.10 //   --- __  3.45 //   --- __   --- __   --- __    --- __    --- __  117.5 //  104.0 //  103.8 //   13.4 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T08:45:00.000Z   0    --- __   --- __   --- __  3.40 //  5.40 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  3.40 //   --- __   --- __   --- __    --- __    --- __    --- __  104.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T09:00:00.000Z   0    --- __   --- __   --- __  3.30 //  4.70 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  3.30 //   --- __   --- __   --- __    --- __    --- __    --- __  105.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T09:30:00.000Z   0    --- __   --- __   --- __  3.20 //  3.80 //   --- __  3.20 //  3.36 //   --- __   --- __   --- __   --- __  3.40 //   --- __   --- __   --- __    --- __    --- __  125.0 //  108.0 //  103.5 //   13.1 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T09:45:00.000Z   0    --- __   --- __   --- __  3.30 //  8.65 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  3.30 //   --- __   --- __   --- __    --- __    --- __    --- __  102.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-08-07T10:00:00.000Z   0    --- __   --- __   --- __  4.00 // 12.75 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  5.30 //   --- __   --- __   --- __    --- __    --- __    --- __   95.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
