  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AS00Q   -7.95N   345.6E 2009-10-13T00:00:05.000Z   0  9.250 //   --- __ 27.11 //  2.80 //   --- __  2.80 //   --- __   --- __  9.80 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  226.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __ 2.93 //  --- __  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-10-13T00:15:05.000Z 100  8.350 //   --- __ 25.33 //  2.80 //   --- __  2.80 //   --- __   --- __  8.90 //   --- __   --- __  5.90 //   --- __   --- __   --- __   --- __  231.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  324.7 //    --- __  250.2 //  104.8 //    --- __   56.0 //  92.2 //    --- __    --- __  19.6 // 3.03 // 3.85 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-10-13T00:30:05.000Z   0  8.050 //   --- __ 23.77 //  2.30 //   --- __  2.30 //   --- __   --- __  8.60 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  235.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __ 2.95 //  --- __  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-10-13T00:45:05.000Z 100  7.900 //   --- __ 23.39 //  2.30 //  3.25 //  2.30 //   --- __   --- __  8.45 //   --- __   --- __  5.38 //  2.30 //   --- __   --- __   --- __  217.0 //    --- __    --- __  115.0 //  110.0 //   20.0 //    5.0 //    --- __  317.3 //    --- __  248.4 //   99.5 //    --- __   49.1 // 102.2 //    --- __    --- __  15.9 // 2.96 // 1.77 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-10-13T01:00:05.000Z   0  7.150 //   --- __ 23.16 //  2.60 //  3.25 //  3.15 //   --- __   --- __  7.75 //  0.05 //   --- __   --- __  2.60 //   --- __   --- __   --- __  240.0 //    --- __    --- __  115.0 //  110.0 //   20.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __ 3.24 //  --- __  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-10-13T01:15:05.000Z 100  7.100 //   --- __ 22.45 //  1.95 //   --- __  1.95 //   --- __   --- __  7.65 //   --- __   --- __  5.03 //   --- __   --- __   --- __   --- __  216.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  317.6 //    --- __  238.1 //  112.1 //    --- __   59.8 // 100.5 //    --- __    --- __  15.2 // 3.16 // 3.50 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-10-13T01:30:05.000Z   0  6.650 //   --- __ 18.41 //  2.75 //   --- __  2.75 //   --- __   --- __  7.20 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  225.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __ 2.77 //  --- __  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-10-13T01:45:05.000Z 100  7.200 //   --- __ 23.19 //  2.30 //   --- __  2.30 //   --- __   --- __  7.75 //   --- __   --- __  4.84 //   --- __   --- __   --- __   --- __  206.0 //    --- __    --- __    --- __  110.0 //   20.0 //    5.0 //    --- __  326.8 //    --- __  229.3 //  137.9 //    --- __   71.4 // 144.9 //    --- __    --- __  18.7 // 3.22 // 2.05 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-10-13T02:00:05.000Z 100  5.850 //   --- __ 22.54 //  2.60 //   --- __  2.60 //   --- __   --- __  6.40 //   --- __   --- __  4.78 //   --- __   --- __   --- __   --- __  206.0 //    --- __    --- __    --- __  110.0 //   20.0 //    5.0 //    --- __  256.2 //    --- __  205.9 //   69.8 //    --- __   38.8 //  57.5 //    --- __    --- __   6.6 // 3.85 // 6.00 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-10-13T02:15:05.000Z 100  5.850 //   --- __ 20.72 //  1.95 //   --- __  1.95 //   --- __   --- __  6.40 //   --- __   --- __  4.72 //   --- __   --- __   --- __   --- __  196.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  248.9 //    --- __  203.0 //   64.9 //    --- __   34.0 //  59.3 //    --- __    --- __   5.9 // 3.54 // 3.04 //  --- __  --- __
