  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AN438   37.39N  126.95E 2009-02-04T00:00:00.000Z  70  4.275 //   --- __ 16.56 //  3.35 //   --- __  3.35 //   --- __   --- __  4.93 //   --- __   --- __  5.00 //   --- __   --- __   --- __   --- __  209.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  185.4 //    --- __  146.8 //   48.1 //    --- __   27.8 //  57.5 //    --- __    --- __   2.9 // 3.87 // 1.79 //  --- __  --- __
     AN438   37.39N  126.95E 2009-02-04T00:08:00.000Z 100  4.300 //   --- __ 16.61 //  3.10 //   --- __  3.10 //   --- __   --- __  5.10 //  0.10 //   --- __  5.23 //   --- __   --- __   --- __   --- __  210.0 //  210.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  186.6 //    --- __  148.0 //   43.3 //    --- __   26.8 //  62.5 //    --- __    --- __   --- __ 3.86 // 1.37 //  --- __  --- __
     AN438   37.39N  126.95E 2009-02-04T00:15:00.000Z  70  4.125 //   --- __ 17.05 //  3.63 //   --- __  3.63 //   --- __   --- __  4.78 //   --- __   --- __  5.20 //   --- __   --- __   --- __   --- __  212.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  169.2 //    --- __  138.3 //   37.1 //    --- __   21.6 //  46.7 //    --- __    --- __   2.2 // 4.13 // 1.67 //  --- __  --- __
     AN438   37.39N  126.95E 2009-02-04T00:23:00.000Z  75  4.400 //   --- __ 15.74 //  3.80 //   --- __  3.80 //   --- __   --- __  4.95 //  0.10 //   --- __  5.42 //   --- __   --- __   --- __   --- __  240.0 //  240.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  198.2 //    --- __  146.7 //   60.1 //    --- __   35.2 //  85.3 //    --- __    --- __   --- __ 3.58 // 1.38 //  --- __  --- __
     AN438   37.39N  126.95E 2009-02-04T00:38:00.000Z 100  4.150 //   --- __ 15.88 //  3.40 //   --- __  3.40 //   --- __   --- __  4.85 //  0.05 //   --- __  5.59 //   --- __   --- __   --- __   --- __  245.0 //  245.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  187.6 //    --- __  140.4 //   43.8 //    --- __   29.8 //  84.9 //    --- __    --- __   --- __ 3.83 // 1.05 //  --- __  --- __
     AN438   37.39N  126.95E 2009-02-04T00:45:00.000Z 100  4.300 //   --- __ 15.30 //  3.35 //   --- __  3.35 //   --- __   --- __  4.95 //   --- __   --- __  5.53 //   --- __   --- __   --- __   --- __  235.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  209.2 //    --- __  143.1 //   85.8 //    --- __   48.2 //  92.7 //    --- __    --- __   4.9 // 3.56 // 2.21 //  --- __  --- __
     AN438   37.39N  126.95E 2009-02-04T00:53:00.000Z  75    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  5.70 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AN438   37.39N  126.95E 2009-02-04T01:08:00.000Z 100  4.950 //   --- __ 16.70 //  3.35 //   --- __  3.35 //   --- __   --- __  5.60 //  0.15 //   --- __  5.88 //   --- __   --- __   --- __   --- __  245.0 //  245.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  225.8 //    --- __  162.4 //   66.6 //    --- __   43.4 // 107.5 //    --- __    --- __   --- __ 3.37 // 1.19 //  --- __  --- __
     AN438   37.39N  126.95E 2009-02-04T01:15:00.000Z  70  6.575 //   --- __ 23.31 //  4.20 //   --- __  4.20 //   --- __   --- __  7.22 //   --- __   --- __  5.80 //   --- __   --- __   --- __   --- __  280.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  228.4 //    --- __  179.9 //   51.5 //    --- __   33.1 //  86.8 //    --- __    --- __   8.2 // 3.55 // 1.00 //  --- __  --- __
     AN438   37.39N  126.95E 2009-02-04T01:23:00.000Z  33    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  5.95 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AN438   37.39N  126.95E 2009-02-04T01:38:00.000Z 100  5.400 //   --- __ 20.59 //  3.45 //   --- __  3.45 //   --- __   --- __  6.20 //  0.10 //   --- __  6.11 //   --- __   --- __   --- __   --- __  240.0 //  240.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  203.0 //    --- __  164.7 //   36.6 //    --- __   27.8 //  72.3 //    --- __    --- __   --- __ 3.81 // 1.00 //  --- __  --- __
