  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AT138    38.0N    23.5E 2009-09-14T00:00:00.000Z 100  3.800 //   --- __ 12.44 //  2.00 //   --- __  2.00 //   --- __   --- __  4.50 //  0.15 //   --- __  3.45 //   --- __   --- __   --- __   --- __  260.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  287.4 //    --- __  254.2 //   47.3 //    --- __   25.3 //  43.4 //    --- __    --- __   1.9 // 3.27 // 3.05 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-14T00:15:00.000Z 100  3.700 //   --- __ 11.88 //  1.80 //  2.15 //  2.60 //   --- __   --- __  4.30 //  0.05 //   --- __  3.42 //  1.80 //   --- __   --- __   --- __  272.5 //    --- __    --- __   97.0 //  110.0 //   20.0 //    --- __    --- __  293.7 //    --- __  259.8 //   48.4 //    --- __   26.3 //  43.4 //    --- __    --- __   1.9 // 3.21 // 3.53 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-14T00:30:00.000Z 100  3.700 //   --- __ 11.93 //  2.60 //   --- __  2.60 //   --- __   --- __  4.35 //  0.10 //   --- __  3.38 //   --- __   --- __   --- __   --- __  270.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  292.6 //    --- __  259.0 //   47.9 //    --- __   26.0 //  43.4 //    --- __    --- __   1.8 // 3.22 // 3.32 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-14T00:45:00.000Z 100  3.700 //   --- __ 12.13 //  2.75 //   --- __  2.75 //   --- __   --- __  4.25 //   --- __   --- __  3.33 //   --- __   --- __   --- __   --- __  277.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  288.0 //    --- __  258.5 //   42.2 //    --- __   22.6 //  40.4 //    --- __    --- __   1.6 // 3.28 // 2.52 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-14T01:00:00.000Z 100  3.650 //   --- __ 12.36 //  1.90 //   --- __  1.90 //   --- __   --- __  4.30 //  0.10 //   --- __  3.26 //   --- __   --- __   --- __   --- __  247.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  271.8 //    --- __  240.7 //   44.2 //    --- __   23.7 //  40.1 //    --- __    --- __   1.6 // 3.39 // 3.25 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-14T01:15:00.000Z 100  3.450 //   --- __ 11.76 //  1.70 //   --- __  1.70 //   --- __   --- __  4.05 //  0.05 //   --- __  3.19 //   --- __   --- __   --- __   --- __  237.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  265.7 //    --- __  232.0 //   47.8 //    --- __   25.7 //  42.7 //    --- __    --- __   1.6 // 3.41 // 3.50 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-14T02:00:00.000Z 100  3.200 //   --- __ 10.45 //  1.70 //   --- __  1.70 //   --- __   --- __  3.75 //   --- __   --- __  2.99 //   --- __   --- __   --- __   --- __  253.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  284.9 //    --- __  246.9 //   53.9 //    --- __   29.0 //  48.3 //    --- __    --- __   1.5 // 3.27 // 3.50 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-14T02:30:00.000Z 100  2.950 //   --- __  9.71 //  1.65 //   --- __  1.65 //   --- __   --- __  3.60 //  0.10 //   --- __  2.94 //   --- __   --- __   --- __   --- __  253.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  281.7 //    --- __  244.4 //   53.0 //    --- __   28.4 //  48.2 //    --- __    --- __   1.3 // 3.29 // 3.21 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-14T02:45:00.000Z 100  2.900 //   --- __  9.54 //  1.50 //   --- __  1.50 //   --- __   --- __  3.45 //   --- __   --- __  2.96 //   --- __   --- __   --- __   --- __  235.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  274.3 //    --- __  232.3 //   59.5 //    --- __   32.0 //  52.5 //    --- __    --- __   1.4 // 3.29 // 3.75 //  --- __  --- __
     AT138    38.0N    23.5E 2009-09-14T03:00:00.000Z 100  2.700 //   --- __  8.89 //  1.85 //   --- __  1.85 //   --- __   --- __  3.35 //  0.10 //   --- __  3.00 //   --- __   --- __   --- __   --- __  258.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  278.7 //    --- __  239.2 //   56.2 //    --- __   30.5 //  50.0 //    --- __    --- __   1.2 // 3.29 // 3.66 //  --- __  --- __
