  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AS00Q   -7.95N   345.6E 2009-01-03T00:00:06.000Z 100  3.450 //   --- __ 12.04 //  2.60 //   --- __  2.60 //   --- __   --- __  4.00 //   --- __   --- __  4.79 //   --- __   --- __   --- __   --- __  245.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  271.4 //    --- __  233.1 //   54.0 //    --- __   29.6 //  44.8 //    --- __    --- __   1.8 // 3.49 // 5.71 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-01-03T00:15:05.000Z   0  3.250 //   --- __ 10.48 //  2.65 //   --- __  2.65 //   --- __   --- __  3.80 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  260.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __ 3.22 //  --- __  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-01-03T00:30:05.000Z 100  3.250 //   --- __ 11.42 //  2.70 //   --- __  2.70 //   --- __   --- __  3.80 //   --- __   --- __  4.54 //   --- __   --- __   --- __   --- __  260.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  263.2 //    --- __  243.2 //   28.7 //    --- __   15.3 //  27.7 //    --- __    --- __   0.9 // 3.51 // 2.45 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-01-03T03:15:04.000Z 100  2.750 //   --- __  8.90 //  2.30 //   --- __  2.30 //   --- __   --- __  3.30 //   --- __   --- __  3.62 //   --- __   --- __   --- __   --- __  305.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  296.8 //    --- __  263.7 //   47.2 //    --- __   25.0 //  47.1 //    --- __    --- __   1.0 // 3.24 // 2.15 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-01-03T07:00:05.000Z  70  3.450 //   --- __ 12.65 //  2.70 //   --- __  2.70 //   --- __   --- __  4.00 //   --- __   --- __  4.05 //   --- __   --- __   --- __   --- __  245.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  220.7 //    --- __  178.8 //   52.6 //    --- __   30.3 //  65.8 //    --- __    --- __   2.1 // 3.66 // 1.52 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-01-03T07:15:05.000Z 100  4.000 //   --- __ 14.33 //  2.30 //   --- __  2.30 //   --- __   --- __  4.55 //   --- __   --- __  4.35 //   --- __   --- __   --- __   --- __  226.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  226.2 //    --- __  179.7 //   61.3 //    --- __   35.5 //  72.2 //    --- __    --- __   3.2 // 3.58 // 1.72 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-01-03T07:30:05.000Z 100  4.050 //   --- __ 15.33 //  2.60 //   --- __  2.60 //   --- __   --- __  4.60 //   --- __   --- __  4.64 //   --- __   --- __   --- __   --- __  230.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  214.8 //    --- __  172.2 //   53.6 //    --- __   33.2 //  72.0 //    --- __    --- __   3.1 // 3.79 // 1.44 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-01-03T07:45:05.000Z 100  4.356 //  3.23 // 15.46 //  2.65 //   --- __  2.65 //   --- __   --- __  4.90 //   --- __   --- __  4.91 //   --- __   --- __   --- __   --- __  225.0 //  240.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  220.7 //  174.6 //  168.8 //   58.8 //   26.5 //   38.1 //  76.7 //    --- __    --- __   4.0 // 3.55 // 1.71 // 0.50 //  --- __
     AS00Q   -7.95N   345.6E 2009-01-03T08:00:05.000Z 100  4.450 //   --- __ 15.16 //  2.75 //   --- __  2.75 //   --- __   --- __  5.00 //   --- __   --- __  5.16 //   --- __   --- __   --- __   --- __  220.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  224.2 //    --- __  162.4 //   63.4 //    --- __   39.2 // 112.6 //    --- __    --- __   4.4 // 3.41 // 1.00 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-01-03T08:15:05.000Z 100  4.500 //   --- __ 13.79 //  2.60 //  2.70 //  3.55 //  2.60 //  2.71 //  5.05 //   --- __  0.05 //  5.37 //  2.60 //   --- __   --- __   --- __  275.0 //    --- __  170.0 //  170.0 //  110.0 //   20.0 //    --- __    --- __  246.4 //    --- __  151.8 //  106.4 //    --- __   64.0 // 136.1 //    --- __    --- __   7.1 // 3.06 // 1.61 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-01-03T08:30:05.000Z 100  4.800 //   --- __ 14.63 //  2.80 //   --- __  2.80 //   --- __   --- __  5.35 //   --- __   --- __  5.54 //   --- __   --- __   --- __   --- __  170.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  260.5 //    --- __  159.5 //  104.3 //    --- __   64.7 // 127.2 //    --- __    --- __   8.1 // 3.05 // 1.52 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-01-03T08:45:05.000Z 100  5.200 //   --- __ 16.19 //  3.15 //   --- __  3.15 //   --- __   --- __  5.75 //   --- __   --- __  5.69 //   --- __   --- __   --- __   --- __  230.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  271.5 //    --- __  179.1 //  103.7 //    --- __   65.9 // 104.8 //    --- __    --- __   9.6 // 3.11 // 2.30 //  --- __  --- __
     AS00Q   -7.95N   345.6E 2009-01-03T09:00:05.000Z 100  5.500 //   --- __ 16.31 //  3.15 //   --- __  3.15 //   --- __   --- __  6.05 //   --- __   --- __  5.82 //   --- __   --- __   --- __   --- __  215.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  309.3 //    --- __  179.9 //  171.0 //    --- __   97.3 // 179.9 //    --- __    --- __  15.4 // 2.97 // 2.30 //  --- __  --- __
