  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AL945   45.07N  276.44E 2019-03-14T00:00:00.000Z 100  4.075 //   --- __ 13.92 //  1.73 //   --- __  1.73 //   --- __   --- __  4.82 //  0.05 //   --- __  4.28 //   --- __   --- __   --- __   --- __  221.5 //  221.5 //    --- __    --- __    --- __    --- __    --- __    --- __  247.5 //    --- __  210.0 //   53.4 //    --- __   28.9 //  46.1 //    --- __    --- __   2.5 // 3.42 // 3.54 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-14T00:15:00.000Z  50  3.875 //   --- __ 13.04 //  1.70 //  2.35 //  1.70 //   --- __   --- __  4.63 //  0.08 //   --- __  4.16 //  2.03 //   --- __   --- __   --- __  219.0 //  219.0 //    --- __  111.3 //    --- __    --- __    --- __    --- __  255.9 //    --- __  214.1 //   59.4 //    --- __   32.1 //  49.3 //    --- __    --- __   2.5 // 3.37 // 4.10 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-14T00:30:00.000Z 100  3.625 //   --- __ 12.44 //  1.70 //   --- __  1.70 //   --- __   --- __  4.50 //  0.10 //   --- __  4.02 //   --- __   --- __   --- __   --- __  221.0 //  221.0 //    --- __    --- __    --- __    --- __    --- __    --- __  248.6 //    --- __  217.2 //   44.5 //    --- __   23.7 //  41.0 //    --- __    --- __   1.6 // 3.43 // 2.77 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-14T00:45:00.000Z 100  3.525 //   --- __ 11.93 //  1.70 //   --- __  1.70 //   --- __   --- __  4.43 //  0.13 //   --- __  3.88 //   --- __   --- __   --- __   --- __  224.0 //  224.0 //    --- __    --- __    --- __    --- __    --- __    --- __  255.4 //    --- __  219.5 //   51.0 //    --- __   27.7 //  42.2 //    --- __    --- __   1.8 // 3.38 // 3.99 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-14T01:00:00.000Z 100  3.400 //   --- __ 11.45 //  1.70 //   --- __  1.70 //   --- __   --- __  4.22 //  0.08 //   --- __  3.75 //   --- __   --- __   --- __   --- __  221.5 //  221.5 //    --- __    --- __    --- __    --- __    --- __    --- __  255.0 //    --- __  218.2 //   52.1 //    --- __   28.3 //  42.6 //    --- __    --- __   1.7 // 3.37 // 4.03 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-14T01:15:00.000Z 100  3.075 //   --- __ 10.79 //  1.65 //   --- __  1.65 //   --- __   --- __  3.97 //  0.08 //   --- __  3.61 //   --- __   --- __   --- __   --- __  223.0 //  223.0 //    --- __    --- __    --- __    --- __    --- __    --- __  242.3 //    --- __  219.1 //   33.0 //    --- __   16.9 //  33.2 //    --- __    --- __   0.9 // 3.51 // 1.97 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-14T01:30:00.000Z 100  2.950 //   --- __  9.80 //  1.70 //   --- __  1.70 //   --- __   --- __  3.75 //  0.05 //   --- __  3.48 //   --- __   --- __   --- __   --- __  236.5 //  236.5 //    --- __    --- __    --- __    --- __    --- __    --- __  266.9 //    --- __  231.9 //   49.8 //    --- __   27.1 //  41.3 //    --- __    --- __   1.2 // 3.32 // 4.00 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-14T01:45:00.000Z 100  2.875 //   --- __  9.28 //  1.65 //   --- __  1.65 //   --- __   --- __  3.67 //  0.08 //   --- __  3.36 //   --- __   --- __   --- __   --- __  242.0 //  242.0 //    --- __    --- __    --- __    --- __    --- __    --- __  276.0 //    --- __  235.7 //   57.4 //    --- __   31.8 //  43.6 //    --- __    --- __   1.3 // 3.23 // 5.41 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-14T02:00:00.000Z  50  2.850 //   --- __  9.27 //  1.63 //  2.30 //  1.63 //   --- __   --- __  3.70 //  0.15 //   --- __  3.24 //  2.05 //   --- __   --- __   --- __  244.0 //  244.0 //    --- __  123.5 //    --- __    --- __    --- __    --- __  275.3 //    --- __  236.4 //   55.4 //    --- __   30.5 //  41.6 //    --- __    --- __   1.3 // 3.25 // 5.57 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-14T02:15:00.000Z  50  2.825 //   --- __  9.44 //  1.63 //  2.30 //  1.63 //   --- __   --- __  3.70 //  0.10 //   --- __  3.14 //  2.17 //   --- __   --- __   --- __  239.0 //  239.0 //    --- __  112.5 //    --- __    --- __    --- __    --- __  265.2 //    --- __  230.0 //   50.0 //    --- __   27.5 //  38.3 //    --- __    --- __   1.1 // 3.34 // 5.16 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-14T02:30:00.000Z 100  2.825 //   --- __  9.40 //  1.65 //   --- __  1.65 //   --- __   --- __  3.67 //  0.08 //   --- __  3.04 //   --- __   --- __   --- __   --- __  233.5 //  233.5 //    --- __    --- __    --- __    --- __    --- __    --- __  266.7 //    --- __  227.6 //   55.5 //    --- __   30.7 //  41.6 //    --- __    --- __   1.2 // 3.33 // 5.61 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-14T02:45:00.000Z  50  2.775 //   --- __  8.81 //  1.73 //   --- __  1.73 //   --- __   --- __  3.55 //  0.13 //   --- __  2.95 //   --- __   --- __   --- __   --- __  237.0 //  237.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __ 3.18 //  --- __  --- __  --- __
     AL945   45.07N  276.44E 2019-03-14T03:00:00.000Z 100  2.500 //   --- __  8.30 //  1.65 //   --- __  1.65 //   --- __   --- __  3.40 //  0.15 //   --- __  2.87 //   --- __   --- __   --- __   --- __  239.0 //  239.0 //    --- __    --- __    --- __    --- __    --- __    --- __  267.7 //    --- __  230.9 //   52.8 //    --- __   29.4 //  41.6 //    --- __    --- __   0.9 // 3.32 // 4.89 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-14T03:15:00.000Z 100  2.450 //   --- __  7.70 //  1.52 //   --- __  1.52 //   --- __   --- __  3.28 //  0.10 //   --- __  2.79 //   --- __   --- __   --- __   --- __  249.0 //  249.0 //    --- __    --- __    --- __    --- __    --- __    --- __  285.2 //    --- __  241.4 //   62.4 //    --- __   34.4 //  47.0 //    --- __    --- __   1.1 // 3.14 // 5.59 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-14T03:30:00.000Z 100  2.325 //   --- __  7.52 //  1.75 //   --- __  1.75 //   --- __   --- __  3.30 //  0.10 //   --- __  2.73 //   --- __   --- __   --- __   --- __  284.5 //  284.5 //    --- __    --- __    --- __    --- __    --- __    --- __  284.5 //    --- __  254.0 //   43.4 //    --- __   23.2 //  43.5 //    --- __    --- __   0.7 // 3.23 // 2.17 //  --- __  --- __
